"","x","var","prob","mod","class","cat"
"1385",0.513513513513514,"x2",0.425333333333333,"rad","Utopia Distance","paret"
"1386",0.513513513513514,"x2",0.107333333333333,"lin","Utopia Distance","paret"
"1387",0.513513513513514,"x2",0,"pol","Utopia Distance","paret"
"1388",0.513513513513514,"x2",0,"sig","Utopia Distance","paret"
"1389",0.513513513513514,"x2",0.898,"rad","Threshold Cutoff","paret"
"1390",0.513513513513514,"x2",0.871333333333333,"lin","Threshold Cutoff","paret"
"1391",0.513513513513514,"x2",1,"pol","Threshold Cutoff","paret"
"1392",0.513513513513514,"x2",1,"sig","Threshold Cutoff","paret"
"1393",0.513513513513514,"x3",0.922666666666667,"rad","Pareto Distance","paret"
"1394",0.513513513513514,"x3",1,"lin","Pareto Distance","paret"
"1395",0.513513513513514,"x3",1,"pol","Pareto Distance","paret"
"1396",0.513513513513514,"x3",1,"sig","Pareto Distance","paret"
"1397",0.513513513513514,"x3",0.488,"rad","Utopia Distance","paret"
"1398",0.513513513513514,"x3",0.096,"lin","Utopia Distance","paret"
"1399",0.513513513513514,"x3",0,"pol","Utopia Distance","paret"
"1400",0.513513513513514,"x3",0,"sig","Utopia Distance","paret"
"1401",0.513513513513514,"x3",0.924666666666667,"rad","Threshold Cutoff","paret"
"1402",0.513513513513514,"x3",1,"lin","Threshold Cutoff","paret"
"1403",0.513513513513514,"x3",1,"pol","Threshold Cutoff","paret"
"1404",0.513513513513514,"x3",1,"sig","Threshold Cutoff","paret"
"1405",0.527027027027027,"x1",0.922666666666667,"rad","Pareto Distance","paret"
"1406",0.527027027027027,"x1",0.954666666666667,"lin","Pareto Distance","paret"
"1407",0.527027027027027,"x1",1,"pol","Pareto Distance","paret"
"1408",0.527027027027027,"x1",1,"sig","Pareto Distance","paret"
"1409",0.527027027027027,"x1",0.284,"rad","Utopia Distance","paret"
"1410",0.527027027027027,"x1",0,"lin","Utopia Distance","paret"
"1411",0.527027027027027,"x1",0,"pol","Utopia Distance","paret"
"1412",0.527027027027027,"x1",0,"sig","Utopia Distance","paret"
"1413",0.527027027027027,"x1",0.918,"rad","Threshold Cutoff","paret"
"1414",0.527027027027027,"x1",0.973333333333333,"lin","Threshold Cutoff","paret"
"1415",0.527027027027027,"x1",1,"pol","Threshold Cutoff","paret"
"1416",0.527027027027027,"x1",1,"sig","Threshold Cutoff","paret"
"1417",0.527027027027027,"x2",0.910666666666667,"rad","Pareto Distance","paret"
"1418",0.527027027027027,"x2",0.926,"lin","Pareto Distance","paret"
"1419",0.527027027027027,"x2",1,"pol","Pareto Distance","paret"
"1420",0.527027027027027,"x2",1,"sig","Pareto Distance","paret"
"1421",0.527027027027027,"x2",0.416666666666667,"rad","Utopia Distance","paret"
"1422",0.527027027027027,"x2",0.111333333333333,"lin","Utopia Distance","paret"
"1423",0.527027027027027,"x2",0,"pol","Utopia Distance","paret"
"1424",0.527027027027027,"x2",0,"sig","Utopia Distance","paret"
"1425",0.527027027027027,"x2",0.907333333333333,"rad","Threshold Cutoff","paret"
"1426",0.527027027027027,"x2",0.871333333333333,"lin","Threshold Cutoff","paret"
"1427",0.527027027027027,"x2",1,"pol","Threshold Cutoff","paret"
"1428",0.527027027027027,"x2",1,"sig","Threshold Cutoff","paret"
"1429",0.527027027027027,"x3",0.935333333333333,"rad","Pareto Distance","paret"
"1430",0.527027027027027,"x3",1,"lin","Pareto Distance","paret"
"1431",0.527027027027027,"x3",1,"pol","Pareto Distance","paret"
"1432",0.527027027027027,"x3",1,"sig","Pareto Distance","paret"
"1433",0.527027027027027,"x3",0.488666666666667,"rad","Utopia Distance","paret"
"1434",0.527027027027027,"x3",0.0933333333333333,"lin","Utopia Distance","paret"
"1435",0.527027027027027,"x3",0,"pol","Utopia Distance","paret"
"1436",0.527027027027027,"x3",0,"sig","Utopia Distance","paret"
"1437",0.527027027027027,"x3",0.938,"rad","Threshold Cutoff","paret"
"1438",0.527027027027027,"x3",1,"lin","Threshold Cutoff","paret"
"1439",0.527027027027027,"x3",1,"pol","Threshold Cutoff","paret"
"1440",0.527027027027027,"x3",1,"sig","Threshold Cutoff","paret"
"1441",0.540540540540541,"x1",0.916666666666667,"rad","Pareto Distance","paret"
"1442",0.540540540540541,"x1",0.952,"lin","Pareto Distance","paret"
"1443",0.540540540540541,"x1",1,"pol","Pareto Distance","paret"
"1444",0.540540540540541,"x1",1,"sig","Pareto Distance","paret"
"1445",0.540540540540541,"x1",0.239333333333333,"rad","Utopia Distance","paret"
"1446",0.540540540540541,"x1",0,"lin","Utopia Distance","paret"
"1447",0.540540540540541,"x1",0,"pol","Utopia Distance","paret"
"1448",0.540540540540541,"x1",0,"sig","Utopia Distance","paret"
"1449",0.540540540540541,"x1",0.908,"rad","Threshold Cutoff","paret"
"1450",0.540540540540541,"x1",0.978,"lin","Threshold Cutoff","paret"
"1451",0.540540540540541,"x1",1,"pol","Threshold Cutoff","paret"
"1452",0.540540540540541,"x1",1,"sig","Threshold Cutoff","paret"
"1453",0.540540540540541,"x2",0.904,"rad","Pareto Distance","paret"
"1454",0.540540540540541,"x2",0.918666666666667,"lin","Pareto Distance","paret"
"1455",0.540540540540541,"x2",1,"pol","Pareto Distance","paret"
"1456",0.540540540540541,"x2",1,"sig","Pareto Distance","paret"
"1457",0.540540540540541,"x2",0.429333333333333,"rad","Utopia Distance","paret"
"1458",0.540540540540541,"x2",0.109333333333333,"lin","Utopia Distance","paret"
"1459",0.540540540540541,"x2",0,"pol","Utopia Distance","paret"
"1460",0.540540540540541,"x2",0,"sig","Utopia Distance","paret"
"1461",0.540540540540541,"x2",0.901333333333333,"rad","Threshold Cutoff","paret"
"1462",0.540540540540541,"x2",0.87,"lin","Threshold Cutoff","paret"
"1463",0.540540540540541,"x2",1,"pol","Threshold Cutoff","paret"
"1464",0.540540540540541,"x2",1,"sig","Threshold Cutoff","paret"
"1465",0.540540540540541,"x3",0.936666666666667,"rad","Pareto Distance","paret"
"1466",0.540540540540541,"x3",1,"lin","Pareto Distance","paret"
"1467",0.540540540540541,"x3",1,"pol","Pareto Distance","paret"
"1468",0.540540540540541,"x3",1,"sig","Pareto Distance","paret"
"1469",0.540540540540541,"x3",0.506,"rad","Utopia Distance","paret"
"1470",0.540540540540541,"x3",0.102,"lin","Utopia Distance","paret"
"1471",0.540540540540541,"x3",0,"pol","Utopia Distance","paret"
"1472",0.540540540540541,"x3",0,"sig","Utopia Distance","paret"
"1473",0.540540540540541,"x3",0.938666666666667,"rad","Threshold Cutoff","paret"
"1474",0.540540540540541,"x3",1,"lin","Threshold Cutoff","paret"
"1475",0.540540540540541,"x3",1,"pol","Threshold Cutoff","paret"
"1476",0.540540540540541,"x3",1,"sig","Threshold Cutoff","paret"
"1477",0.554054054054054,"x1",0.922,"rad","Pareto Distance","paret"
"1478",0.554054054054054,"x1",0.956,"lin","Pareto Distance","paret"
"1479",0.554054054054054,"x1",1,"pol","Pareto Distance","paret"
"1480",0.554054054054054,"x1",1,"sig","Pareto Distance","paret"
"1481",0.554054054054054,"x1",0.225333333333333,"rad","Utopia Distance","paret"
"1482",0.554054054054054,"x1",0,"lin","Utopia Distance","paret"
"1483",0.554054054054054,"x1",0,"pol","Utopia Distance","paret"
"1484",0.554054054054054,"x1",0,"sig","Utopia Distance","paret"
"1485",0.554054054054054,"x1",0.916,"rad","Threshold Cutoff","paret"
"1486",0.554054054054054,"x1",0.974666666666667,"lin","Threshold Cutoff","paret"
"1487",0.554054054054054,"x1",1,"pol","Threshold Cutoff","paret"
"1488",0.554054054054054,"x1",1,"sig","Threshold Cutoff","paret"
"1489",0.554054054054054,"x2",0.9,"rad","Pareto Distance","paret"
"1490",0.554054054054054,"x2",0.912666666666667,"lin","Pareto Distance","paret"
"1491",0.554054054054054,"x2",1,"pol","Pareto Distance","paret"
"1492",0.554054054054054,"x2",1,"sig","Pareto Distance","paret"
"1493",0.554054054054054,"x2",0.420666666666667,"rad","Utopia Distance","paret"
"1494",0.554054054054054,"x2",0.0973333333333333,"lin","Utopia Distance","paret"
"1495",0.554054054054054,"x2",0,"pol","Utopia Distance","paret"
"1496",0.554054054054054,"x2",0,"sig","Utopia Distance","paret"
"1497",0.554054054054054,"x2",0.896,"rad","Threshold Cutoff","paret"
"1498",0.554054054054054,"x2",0.864,"lin","Threshold Cutoff","paret"
"1499",0.554054054054054,"x2",1,"pol","Threshold Cutoff","paret"
"1500",0.554054054054054,"x2",1,"sig","Threshold Cutoff","paret"
"1501",0.554054054054054,"x3",0.932,"rad","Pareto Distance","paret"
"1502",0.554054054054054,"x3",1,"lin","Pareto Distance","paret"
"1503",0.554054054054054,"x3",1,"pol","Pareto Distance","paret"
"1504",0.554054054054054,"x3",1,"sig","Pareto Distance","paret"
"1505",0.554054054054054,"x3",0.510666666666667,"rad","Utopia Distance","paret"
"1506",0.554054054054054,"x3",0.121333333333333,"lin","Utopia Distance","paret"
"1507",0.554054054054054,"x3",0,"pol","Utopia Distance","paret"
"1508",0.554054054054054,"x3",0,"sig","Utopia Distance","paret"
"1509",0.554054054054054,"x3",0.933333333333333,"rad","Threshold Cutoff","paret"
"1510",0.554054054054054,"x3",1,"lin","Threshold Cutoff","paret"
"1511",0.554054054054054,"x3",1,"pol","Threshold Cutoff","paret"
"1512",0.554054054054054,"x3",1,"sig","Threshold Cutoff","paret"
"1513",0.567567567567568,"x1",0.922,"rad","Pareto Distance","paret"
"1514",0.567567567567568,"x1",0.950666666666667,"lin","Pareto Distance","paret"
"1515",0.567567567567568,"x1",1,"pol","Pareto Distance","paret"
"1516",0.567567567567568,"x1",1,"sig","Pareto Distance","paret"
"1517",0.567567567567568,"x1",0.176,"rad","Utopia Distance","paret"
"1518",0.567567567567568,"x1",0,"lin","Utopia Distance","paret"
"1519",0.567567567567568,"x1",0,"pol","Utopia Distance","paret"
"1520",0.567567567567568,"x1",0,"sig","Utopia Distance","paret"
"1521",0.567567567567568,"x1",0.914666666666667,"rad","Threshold Cutoff","paret"
"1522",0.567567567567568,"x1",0.975333333333333,"lin","Threshold Cutoff","paret"
"1523",0.567567567567568,"x1",1,"pol","Threshold Cutoff","paret"
"1524",0.567567567567568,"x1",1,"sig","Threshold Cutoff","paret"
"1525",0.567567567567568,"x2",0.896,"rad","Pareto Distance","paret"
"1526",0.567567567567568,"x2",0.915333333333333,"lin","Pareto Distance","paret"
"1527",0.567567567567568,"x2",1,"pol","Pareto Distance","paret"
"1528",0.567567567567568,"x2",1,"sig","Pareto Distance","paret"
"1529",0.567567567567568,"x2",0.440666666666667,"rad","Utopia Distance","paret"
"1530",0.567567567567568,"x2",0.108666666666667,"lin","Utopia Distance","paret"
"1531",0.567567567567568,"x2",0,"pol","Utopia Distance","paret"
"1532",0.567567567567568,"x2",0,"sig","Utopia Distance","paret"
"1533",0.567567567567568,"x2",0.892666666666667,"rad","Threshold Cutoff","paret"
"1534",0.567567567567568,"x2",0.866666666666667,"lin","Threshold Cutoff","paret"
"1535",0.567567567567568,"x2",1,"pol","Threshold Cutoff","paret"
"1536",0.567567567567568,"x2",1,"sig","Threshold Cutoff","paret"
"1537",0.567567567567568,"x3",0.944,"rad","Pareto Distance","paret"
"1538",0.567567567567568,"x3",1,"lin","Pareto Distance","paret"
"1539",0.567567567567568,"x3",1,"pol","Pareto Distance","paret"
"1540",0.567567567567568,"x3",1,"sig","Pareto Distance","paret"
"1541",0.567567567567568,"x3",0.521333333333333,"rad","Utopia Distance","paret"
"1542",0.567567567567568,"x3",0.117333333333333,"lin","Utopia Distance","paret"
"1543",0.567567567567568,"x3",0,"pol","Utopia Distance","paret"
"1544",0.567567567567568,"x3",0,"sig","Utopia Distance","paret"
"1545",0.567567567567568,"x3",0.946,"rad","Threshold Cutoff","paret"
"1546",0.567567567567568,"x3",1,"lin","Threshold Cutoff","paret"
"1547",0.567567567567568,"x3",1,"pol","Threshold Cutoff","paret"
"1548",0.567567567567568,"x3",1,"sig","Threshold Cutoff","paret"
"1549",0.581081081081081,"x1",0.914666666666667,"rad","Pareto Distance","paret"
"1550",0.581081081081081,"x1",0.956666666666667,"lin","Pareto Distance","paret"
"1551",0.581081081081081,"x1",1,"pol","Pareto Distance","paret"
"1552",0.581081081081081,"x1",1,"sig","Pareto Distance","paret"
"1553",0.581081081081081,"x1",0.113333333333333,"rad","Utopia Distance","paret"
"1554",0.581081081081081,"x1",0,"lin","Utopia Distance","paret"
"1555",0.581081081081081,"x1",0,"pol","Utopia Distance","paret"
"1556",0.581081081081081,"x1",0,"sig","Utopia Distance","paret"
"1557",0.581081081081081,"x1",0.908,"rad","Threshold Cutoff","paret"
"1558",0.581081081081081,"x1",0.984666666666667,"lin","Threshold Cutoff","paret"
"1559",0.581081081081081,"x1",1,"pol","Threshold Cutoff","paret"
"1560",0.581081081081081,"x1",1,"sig","Threshold Cutoff","paret"
"1561",0.581081081081081,"x2",0.916666666666667,"rad","Pareto Distance","paret"
"1562",0.581081081081081,"x2",0.927333333333333,"lin","Pareto Distance","paret"
"1563",0.581081081081081,"x2",1,"pol","Pareto Distance","paret"
"1564",0.581081081081081,"x2",1,"sig","Pareto Distance","paret"
"1565",0.581081081081081,"x2",0.41,"rad","Utopia Distance","paret"
"1566",0.581081081081081,"x2",0.0933333333333333,"lin","Utopia Distance","paret"
"1567",0.581081081081081,"x2",0,"pol","Utopia Distance","paret"
"1568",0.581081081081081,"x2",0,"sig","Utopia Distance","paret"
"1569",0.581081081081081,"x2",0.912666666666667,"rad","Threshold Cutoff","paret"
"1570",0.581081081081081,"x2",0.864,"lin","Threshold Cutoff","paret"
"1571",0.581081081081081,"x2",1,"pol","Threshold Cutoff","paret"
"1572",0.581081081081081,"x2",1,"sig","Threshold Cutoff","paret"
"1573",0.581081081081081,"x3",0.951333333333333,"rad","Pareto Distance","paret"
"1574",0.581081081081081,"x3",1,"lin","Pareto Distance","paret"
"1575",0.581081081081081,"x3",1,"pol","Pareto Distance","paret"
"1576",0.581081081081081,"x3",1,"sig","Pareto Distance","paret"
"1577",0.581081081081081,"x3",0.514,"rad","Utopia Distance","paret"
"1578",0.581081081081081,"x3",0.12,"lin","Utopia Distance","paret"
"1579",0.581081081081081,"x3",0,"pol","Utopia Distance","paret"
"1580",0.581081081081081,"x3",0,"sig","Utopia Distance","paret"
"1581",0.581081081081081,"x3",0.954,"rad","Threshold Cutoff","paret"
"1582",0.581081081081081,"x3",1,"lin","Threshold Cutoff","paret"
"1583",0.581081081081081,"x3",1,"pol","Threshold Cutoff","paret"
"1584",0.581081081081081,"x3",1,"sig","Threshold Cutoff","paret"
"1585",0.594594594594595,"x1",0.925333333333333,"rad","Pareto Distance","paret"
"1586",0.594594594594595,"x1",0.963333333333333,"lin","Pareto Distance","paret"
"1587",0.594594594594595,"x1",1,"pol","Pareto Distance","paret"
"1588",0.594594594594595,"x1",1,"sig","Pareto Distance","paret"
"1589",0.594594594594595,"x1",0.07,"rad","Utopia Distance","paret"
"1590",0.594594594594595,"x1",0,"lin","Utopia Distance","paret"
"1591",0.594594594594595,"x1",0,"pol","Utopia Distance","paret"
"1592",0.594594594594595,"x1",0,"sig","Utopia Distance","paret"
"1593",0.594594594594595,"x1",0.918666666666667,"rad","Threshold Cutoff","paret"
"1594",0.594594594594595,"x1",0.987333333333333,"lin","Threshold Cutoff","paret"
"1595",0.594594594594595,"x1",1,"pol","Threshold Cutoff","paret"
"1596",0.594594594594595,"x1",1,"sig","Threshold Cutoff","paret"
"1597",0.594594594594595,"x2",0.921333333333333,"rad","Pareto Distance","paret"
"1598",0.594594594594595,"x2",0.938666666666667,"lin","Pareto Distance","paret"
"1599",0.594594594594595,"x2",1,"pol","Pareto Distance","paret"
"1600",0.594594594594595,"x2",1,"sig","Pareto Distance","paret"
"1601",0.594594594594595,"x2",0.438666666666667,"rad","Utopia Distance","paret"
"1602",0.594594594594595,"x2",0.102666666666667,"lin","Utopia Distance","paret"
"1603",0.594594594594595,"x2",0,"pol","Utopia Distance","paret"
"1604",0.594594594594595,"x2",0,"sig","Utopia Distance","paret"
"1605",0.594594594594595,"x2",0.918,"rad","Threshold Cutoff","paret"
"1606",0.594594594594595,"x2",0.882666666666667,"lin","Threshold Cutoff","paret"
"1607",0.594594594594595,"x2",1,"pol","Threshold Cutoff","paret"
"1608",0.594594594594595,"x2",1,"sig","Threshold Cutoff","paret"
"1609",0.594594594594595,"x3",0.954666666666667,"rad","Pareto Distance","paret"
"1610",0.594594594594595,"x3",1,"lin","Pareto Distance","paret"
"1611",0.594594594594595,"x3",1,"pol","Pareto Distance","paret"
"1612",0.594594594594595,"x3",1,"sig","Pareto Distance","paret"
"1613",0.594594594594595,"x3",0.503333333333333,"rad","Utopia Distance","paret"
"1614",0.594594594594595,"x3",0.126666666666667,"lin","Utopia Distance","paret"
"1615",0.594594594594595,"x3",0,"pol","Utopia Distance","paret"
"1616",0.594594594594595,"x3",0,"sig","Utopia Distance","paret"
"1617",0.594594594594595,"x3",0.958,"rad","Threshold Cutoff","paret"
"1618",0.594594594594595,"x3",1,"lin","Threshold Cutoff","paret"
"1619",0.594594594594595,"x3",1,"pol","Threshold Cutoff","paret"
"1620",0.594594594594595,"x3",1,"sig","Threshold Cutoff","paret"
"1621",0.608108108108108,"x1",0.916,"rad","Pareto Distance","paret"
"1622",0.608108108108108,"x1",0.963333333333333,"lin","Pareto Distance","paret"
"1623",0.608108108108108,"x1",1,"pol","Pareto Distance","paret"
"1624",0.608108108108108,"x1",1,"sig","Pareto Distance","paret"
"1625",0.608108108108108,"x1",0.028,"rad","Utopia Distance","paret"
"1626",0.608108108108108,"x1",0,"lin","Utopia Distance","paret"
"1627",0.608108108108108,"x1",0,"pol","Utopia Distance","paret"
"1628",0.608108108108108,"x1",0,"sig","Utopia Distance","paret"
"1629",0.608108108108108,"x1",0.909333333333333,"rad","Threshold Cutoff","paret"
"1630",0.608108108108108,"x1",0.993333333333333,"lin","Threshold Cutoff","paret"
"1631",0.608108108108108,"x1",1,"pol","Threshold Cutoff","paret"
"1632",0.608108108108108,"x1",1,"sig","Threshold Cutoff","paret"
"1633",0.608108108108108,"x2",0.914666666666667,"rad","Pareto Distance","paret"
"1634",0.608108108108108,"x2",0.934666666666667,"lin","Pareto Distance","paret"
"1635",0.608108108108108,"x2",1,"pol","Pareto Distance","paret"
"1636",0.608108108108108,"x2",1,"sig","Pareto Distance","paret"
"1637",0.608108108108108,"x2",0.394,"rad","Utopia Distance","paret"
"1638",0.608108108108108,"x2",0.0966666666666667,"lin","Utopia Distance","paret"
"1639",0.608108108108108,"x2",0,"pol","Utopia Distance","paret"
"1640",0.608108108108108,"x2",0,"sig","Utopia Distance","paret"
"1641",0.608108108108108,"x2",0.911333333333333,"rad","Threshold Cutoff","paret"
"1642",0.608108108108108,"x2",0.875333333333333,"lin","Threshold Cutoff","paret"
"1643",0.608108108108108,"x2",1,"pol","Threshold Cutoff","paret"
"1644",0.608108108108108,"x2",1,"sig","Threshold Cutoff","paret"
"1645",0.608108108108108,"x3",0.942666666666667,"rad","Pareto Distance","paret"
"1646",0.608108108108108,"x3",1,"lin","Pareto Distance","paret"
"1647",0.608108108108108,"x3",1,"pol","Pareto Distance","paret"
"1648",0.608108108108108,"x3",1,"sig","Pareto Distance","paret"
"1649",0.608108108108108,"x3",0.536,"rad","Utopia Distance","paret"
"1650",0.608108108108108,"x3",0.138666666666667,"lin","Utopia Distance","paret"
"1651",0.608108108108108,"x3",0,"pol","Utopia Distance","paret"
"1652",0.608108108108108,"x3",0,"sig","Utopia Distance","paret"
"1653",0.608108108108108,"x3",0.948666666666667,"rad","Threshold Cutoff","paret"
"1654",0.608108108108108,"x3",1,"lin","Threshold Cutoff","paret"
